id,target_prompt,fname_old,Image Source,rank,new_fname
9,A young man in a suit and tie with a beer in his hand.,9_A beer in his hand._1.png,SD2.0,3d,009-47.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A beer in his hand._2.png,SD2.0,3d,009-48.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A beer in his hand._3.png,SD2.0,3d,009-49.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A beer in his hand._4.png,SD2.0,3d,009-50.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A suit and tie._0.png,SD2.0,3e,009-51.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A suit and tie._1.png,SD2.0,3e,009-52.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A suit and tie._3.png,SD2.0,3e,009-53.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A suit and tie._4.png,SD2.0,3e,009-54.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A young man._0.png,SD2.0,4a,009-55.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A young man._1.png,SD2.0,4a,009-56.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A young man._2.png,SD2.0,4a,009-57.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A young man._3.png,SD2.0,4a,009-58.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A young man._4.png,SD2.0,4a,009-59.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A suit._0.png,SD2.0,4b,009-60.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A suit._1.png,SD2.0,4b,009-61.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A suit._2.png,SD2.0,4b,009-62.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A suit._3.png,SD2.0,4b,009-63.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A suit._4.png,SD2.0,4b,009-64.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A tie._3.png,SD2.0,4c,009-65.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A tie._4.png,SD2.0,4c,009-66.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A beer._0.png,SD2.0,4d,009-67.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A beer._1.png,SD2.0,4d,009-68.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A beer._2.png,SD2.0,4d,009-69.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A beer._3.png,SD2.0,4d,009-70.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A hand._0.png,SD2.0,4e,009-71.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A hand._1.png,SD2.0,4e,009-72.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A hand._2.png,SD2.0,4e,009-73.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A hand._3.png,SD2.0,4e,009-74.jpg
9,A young man in a suit and tie with a beer in his hand.,9_A hand._4.png,SD2.0,4e,009-75.jpg
10,A man is eating a loaded hot dog with people around him.,coco_144234_stable_diffusion_v2_1.jpg,SD2.1,0a,010-00.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him in a line._0.png,SD2.0,0b,010-01.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him in a line._1.png,SD2.0,0b,010-02.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him in a line._2.png,SD2.0,0b,010-03.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him in a line._3.png,SD2.0,0b,010-04.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him in a line._4.png,SD2.0,0b,010-05.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him._0.png,SD2.0,0c,010-06.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him._1.png,SD2.0,0c,010-07.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him._2.png,SD2.0,0c,010-08.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him._3.png,SD2.0,0c,010-09.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him._4.png,SD2.0,0c,010-10.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog in a line._0.png,SD2.0,0d,010-11.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog in a line._3.png,SD2.0,0d,010-12.jpg
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog with people around in a line._0.png,SD2.0,0e,010-13.jpg
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog with people around in a line._1.png,SD2.0,0e,010-14.jpg
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog with people around in a line._2.png,SD2.0,0e,010-15.jpg
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog with people around in a line._3.png,SD2.0,0e,010-16.jpg
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog with people around in a line._4.png,SD2.0,0e,010-17.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him in a line._0.png,SD2.0,1a,010-18.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him in a line._1.png,SD2.0,1a,010-19.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him in a line._2.png,SD2.0,1a,010-20.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him in a line._3.png,SD2.0,1a,010-21.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him in a line._4.png,SD2.0,1a,010-22.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog._0.png,SD2.0,1b,010-23.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog._1.png,SD2.0,1b,010-24.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog._2.png,SD2.0,1b,010-25.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog._3.png,SD2.0,1b,010-26.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog._4.png,SD2.0,1b,010-27.jpg
10,A man is eating a loaded hot dog with people around him.,10_People around him in a line._0.png,SD2.0,2a,010-28.jpg
10,A man is eating a loaded hot dog with people around him.,10_People around him in a line._1.png,SD2.0,2a,010-29.jpg
10,A man is eating a loaded hot dog with people around him.,10_People around him in a line._2.png,SD2.0,2a,010-30.jpg
10,A man is eating a loaded hot dog with people around him.,10_People around him in a line._3.png,SD2.0,2a,010-31.jpg
10,A man is eating a loaded hot dog with people around him.,10_People around him in a line._4.png,SD2.0,2a,010-32.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him._0.png,SD2.0,2b,010-33.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him._1.png,SD2.0,2b,010-34.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him._2.png,SD2.0,2b,010-35.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him._3.png,SD2.0,2b,010-36.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him._4.png,SD2.0,2b,010-37.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man in a line._0.png,SD2.0,2c,010-38.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man in a line._1.png,SD2.0,2c,010-39.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man in a line._2.png,SD2.0,2c,010-40.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man in a line._4.png,SD2.0,2c,010-41.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating._0.png,SD2.0,3a,010-42.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating._1.png,SD2.0,3a,010-43.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating._2.png,SD2.0,3a,010-44.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating._3.png,SD2.0,3a,010-45.jpg
10,A man is eating a loaded hot dog with people around him.,10_A man is eating._4.png,SD2.0,3a,010-46.jpg
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog._2.png,SD2.0,3b,010-47.jpg
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog._4.png,SD2.0,3b,010-48.jpg
10,A man is eating a loaded hot dog with people around him.,10_People._0.png,SD2.0,3c,010-49.jpg
10,A man is eating a loaded hot dog with people around him.,10_People._3.png,SD2.0,3c,010-50.jpg
10,A man is eating a loaded hot dog with people around him.,10_People._4.png,SD2.0,3c,010-51.jpg
11,A man in a wet suit is surfing.,coco_680517_stable_diffusion_v2_1.jpg,SD2.1,0a,011-00.jpg
11,A man in a wet suit is surfing.,11_A man is surfing._0.png,SD2.0,0b,011-01.jpg
11,A man in a wet suit is surfing.,11_A man is surfing._1.png,SD2.0,0b,011-02.jpg
11,A man in a wet suit is surfing.,11_A man is surfing._2.png,SD2.0,0b,011-03.jpg
11,A man in a wet suit is surfing.,11_A man is surfing._3.png,SD2.0,0b,011-04.jpg
11,A man in a wet suit is surfing.,11_A man is surfing._4.png,SD2.0,0b,011-05.jpg
11,A man in a wet suit is surfing.,11_A man in a wet suit._0.png,SD2.0,0c,011-06.jpg
11,A man in a wet suit is surfing.,11_A man in a wet suit._1.png,SD2.0,0c,011-07.jpg
11,A man in a wet suit is surfing.,11_A man in a wet suit._2.png,SD2.0,0c,011-08.jpg
11,A man in a wet suit is surfing.,11_A man in a wet suit._3.png,SD2.0,0c,011-09.jpg
11,A man in a wet suit is surfing.,11_A man in a wet suit._4.png,SD2.0,0c,011-10.jpg
11,A man in a wet suit is surfing.,13_A man._3.png,SD2.0,1,011-11.jpg
11,A man in a wet suit is surfing.,13_A man._4.png,SD2.0,1,011-12.jpg
12,A red motorcycle parked by paint chipped doors.,coco_292534_stable_diffusion_v2_1.jpg,SD2.1,0,012-00.jpg
12,A red motorcycle parked by paint chipped doors.,12_A red motorcycle._0.png,SD2.0,1a,012-01.jpg
12,A red motorcycle parked by paint chipped doors.,12_A red motorcycle._1.png,SD2.0,1a,012-02.jpg
12,A red motorcycle parked by paint chipped doors.,12_A red motorcycle._2.png,SD2.0,1a,012-03.jpg
12,A red motorcycle parked by paint chipped doors.,12_A red motorcycle._3.png,SD2.0,1a,012-04.jpg
12,A red motorcycle parked by paint chipped doors.,12_A red motorcycle._4.png,SD2.0,1a,012-05.jpg
12,A red motorcycle parked by paint chipped doors.,12_Paint chipped doors._0.png,SD2.0,1b,012-06.jpg
12,A red motorcycle parked by paint chipped doors.,12_Paint chipped doors._1.png,SD2.0,1b,012-07.jpg
12,A red motorcycle parked by paint chipped doors.,12_Paint chipped doors._2.png,SD2.0,1b,012-08.jpg
12,A red motorcycle parked by paint chipped doors.,12_Paint chipped doors._3.png,SD2.0,1b,012-09.jpg
12,A red motorcycle parked by paint chipped doors.,12_Paint chipped doors._4.png,SD2.0,1b,012-10.jpg
13,A man in a black shirt plays on an ocean wave.,coco_655658_stable_diffusion_v2_1.jpg,SD2.1,0,013-00.jpg
13,A man in a black shirt plays on an ocean wave.,13_A man plays on an ocean wave._0.png,SD2.0,1a,013-01.jpg
13,A man in a black shirt plays on an ocean wave.,13_A man plays on an ocean wave._1.png,SD2.0,1a,013-02.jpg
13,A man in a black shirt plays on an ocean wave.,13_A man plays on an ocean wave._2.png,SD2.0,1a,013-03.jpg
13,A man in a black shirt plays on an ocean wave.,13_A man plays on an ocean wave._3.png,SD2.0,1a,013-04.jpg
13,A man in a black shirt plays on an ocean wave.,13_A man plays on an ocean wave._4.png,SD2.0,1a,013-05.jpg
13,A man in a black shirt plays on an ocean wave.,13_A man in a black shirt plays._0.png,SD2.0,1b,013-06.jpg
13,A man in a black shirt plays on an ocean wave.,13_A man in a black shirt plays._1.png,SD2.0,1b,013-07.jpg
13,A man in a black shirt plays on an ocean wave.,13_A man in a black shirt plays._2.png,SD2.0,1b,013-08.jpg
13,A man in a black shirt plays on an ocean wave.,13_A man in a black shirt plays._3.png,SD2.0,1b,013-09.jpg
13,A man in a black shirt plays on an ocean wave.,13_A man in a black shirt plays._4.png,SD2.0,1b,013-10.jpg
13,A man in a black shirt plays on an ocean wave.,13_A man._3.png,SD2.0,2a,013-11.jpg
13,A man in a black shirt plays on an ocean wave.,13_A man._4.png,SD2.0,2a,013-12.jpg
13,A man in a black shirt plays on an ocean wave.,13_A black shirt._1.png,SD2.0,2b,013-13.jpg
13,A man in a black shirt plays on an ocean wave.,13_A black shirt._2.png,SD2.0,2b,013-14.jpg
13,A man in a black shirt plays on an ocean wave.,13_A black shirt._4.png,SD2.0,2b,013-15.jpg
13,A man in a black shirt plays on an ocean wave.,13_An ocean wave._0.png,SD2.0,2c,013-16.jpg
13,A man in a black shirt plays on an ocean wave.,13_An ocean wave._1.png,SD2.0,2c,013-17.jpg
13,A man in a black shirt plays on an ocean wave.,13_An ocean wave._2.png,SD2.0,2c,013-18.jpg
13,A man in a black shirt plays on an ocean wave.,13_An ocean wave._3.png,SD2.0,2c,013-19.jpg
13,A man in a black shirt plays on an ocean wave.,13_An ocean wave._4.png,SD2.0,2c,013-20.jpg
14,The people are flying the kites,coco_573015_stable_diffusion_v2_1.jpg,SD2.1,1a,014-00.jpg
14,The people are flying the kites,14_The people are flying the kites._0.png,SD2.0,0,014-01.jpg
14,The people are flying the kites,14_The people are flying the kites._2.png,SD2.0,0,014-02.jpg
14,The people are flying the kites,14_The people are flying the kites._3.png,SD2.0,0,014-03.jpg
14,The people are flying the kites,14_The people are flying the kites._4.png,SD2.0,0,014-04.jpg
14,The people are flying the kites,14_Flying kites in the sky._0.png,SD2.0,1b,014-05.jpg
14,The people are flying the kites,14_Flying kites in the sky._1.png,SD2.0,1b,014-06.jpg
14,The people are flying the kites,14_Flying kites in the sky._2.png,SD2.0,1b,014-07.jpg
14,The people are flying the kites,14_Flying kites in the sky._3.png,SD2.0,1b,014-08.jpg
14,The people are flying the kites,14_Flying kites in the sky._4.png,SD2.0,1b,014-09.jpg
14,The people are flying the kites,14_People._0.png,SD2.0,1c,014-10.jpg
14,The people are flying the kites,14_People._3.png,SD2.0,1c,014-11.jpg
14,The people are flying the kites,14_People._4.png,SD2.0,1c,014-12.jpg
14,The people are flying the kites,14_Kites._0.png,SD2.0,1d,014-13.jpg
14,The people are flying the kites,14_Kites._2.png,SD2.0,1d,014-14.jpg
14,The people are flying the kites,14_Kites._3.png,SD2.0,1d,014-15.jpg
14,The people are flying the kites,14_Kites._4.png,SD2.0,1d,014-16.jpg
14,The people are flying the kites,14_The sky._2.png,SD2.0,2,014-17.jpg
14,The people are flying the kites,14_The sky._3.png,SD2.0,2,014-18.jpg
14,The people are flying the kites,14_The sky._4.png,SD2.0,2,014-19.jpg
15,a large clock hangs from a building,coco_632032_stable_diffusion_v2_1.jpg,SD2.1,0a,015-00.jpg
15,a large clock hangs from a building,15_A large clock hangs from a building._0.png,SD2.0,0b,015-01.jpg
15,a large clock hangs from a building,15_A large clock hangs from a building._1.png,SD2.0,0b,015-02.jpg
15,a large clock hangs from a building,15_A large clock hangs from a building._2.png,SD2.0,0b,015-03.jpg
15,a large clock hangs from a building,15_A large clock hangs from a building._3.png,SD2.0,0b,015-04.jpg
15,a large clock hangs from a building,15_A large clock hangs from a building._4.png,SD2.0,0b,015-05.jpg
15,a large clock hangs from a building,15_A large clock._0.png,SD2.0,1a,015-06.jpg
15,a large clock hangs from a building,15_A large clock._1.png,SD2.0,1a,015-07.jpg
15,a large clock hangs from a building,15_A large clock._3.png,SD2.0,1a,015-08.jpg
15,a large clock hangs from a building,15_A large clock._4.png,SD2.0,1a,015-09.jpg
15,a large clock hangs from a building,15_A building._0.png,SD2.0,1b,015-10.jpg
15,a large clock hangs from a building,15_A building._1.png,SD2.0,1b,015-11.jpg
15,a large clock hangs from a building,15_A building._2.png,SD2.0,1b,015-12.jpg
15,a large clock hangs from a building,15_A building._3.png,SD2.0,1b,015-13.jpg
15,a large clock hangs from a building,15_A building._4.png,SD2.0,1b,015-14.jpg
16,A sheep with short hair stands under a fence.,coco_226941_stable_diffusion_v2_1.jpg,SD2.1,0,016-00.jpg
16,A sheep with short hair stands under a fence.,16_A sheep._0.png,SD2.0,1a,016-01.jpg
16,A sheep with short hair stands under a fence.,16_A sheep._1.png,SD2.0,1a,016-02.jpg
